epochMillis,id,latitude,longitude
1434352933000,32494037,31.8027814,-107.42302710000001
1266262789000,32494038,31.801059000000002,-107.4108959
1434352933000,32494039,31.800876900000002,-107.4095288
1434352934000,32494040,31.800788500000003,-107.40882180000001
1434352934000,32494041,31.8007609,-107.4081424
1434352934000,32494042,31.800788500000003,-107.40745190000001
1434352934000,32494043,31.8008382,-107.4068553
1434352934000,32494044,31.8009266,-107.40613730000001
1410079955000,32494045,31.801052900000002,-107.40549150000001
1434352934000,32494046,31.801274600000003,-107.40473420000001
1434352934000,32494047,31.801512100000004,-107.4041045
1434352934000,32494048,31.8019816,-107.40309370000001
1434352934000,32494049,31.802324100000003,-107.4025524
1434352934000,32494050,31.802661,-107.4020055
1434352934000,32494051,31.8030532,-107.40153600000001
1434352934000,32494052,31.803578,-107.40096700000001
1434352934000,32494053,31.806179600000004,-107.39877410000001
1266262790000,32494054,31.809520300000003,-107.39596130000001
1434352934000,32494055,31.812493300000003,-107.3931675
1434352934000,32494056,31.813714,-107.391991
1434352934000,32494057,31.8145592,-107.3911458
1293280022000,32494058,31.815574100000003,-107.3901678
1434352934000,32494059,31.8168073,-107.38921250000001
1434352934000,32494060,31.817177400000002,-107.3890192
1434352934000,32494061,31.8176911,-107.3888093
1434352934000,32494062,31.8190555,-107.38842260000001
1434352934000,32494063,31.8195802,-107.3882348
1434352934000,32494064,31.820453,-107.3877377
1434352934000,32494065,31.821220800000003,-107.3870086
1434352934000,32494067,31.821508,-107.38659980000001
1266262791000,32494068,31.8218098,-107.38604790000001
1434352934000,32494069,31.8230602,-107.3835949
1266262792000,32494070,31.8258937,-107.37793690000001
1434352934000,32494071,31.826623,-107.37653560000001
1434352934000,32494072,31.8270152,-107.3755579
1434352934000,32494073,31.827385300000003,-107.3744642
1434352934000,32494074,31.8276007,-107.3735693
1434352934000,32494075,31.8277664,-107.37256400000001
1434352934000,32494076,31.827943200000004,-107.3704153
1266262792000,32494077,31.828336800000002,-107.36484770000001
1434352934000,32494078,31.829036900000002,-107.3545677
1434352934000,32494079,31.830125000000002,-107.33891340000001
1434352934000,32494080,31.830583500000003,-107.3322849
1266262793000,32494081,31.8306703,-107.33060130000001
1266262793000,32494082,31.8306338,-107.32961420000001
1434352934000,32494083,31.830505000000002,-107.3286724
1266262793000,32494084,31.8303057,-107.32764010000001
1266262793000,32494085,31.8266595,-107.3096586
1266262728000,32494087,31.8229402,-107.29133370000001
1266262728000,32494088,31.822502600000004,-107.2892309
1266262728000,32494089,31.8223203,-107.2885871
1266262728000,32494090,31.822138000000002,-107.2880722
1266262729000,32494091,31.821736800000004,-107.2872997
1266262729000,32494092,31.821226300000003,-107.2865701
1266262729000,32494093,31.8173974,-107.28129150000001
1266262729000,32494094,31.813787200000004,-107.2763992
1266262729000,32494095,31.810359100000003,-107.27163560000001
1266262729000,32494096,31.8071862,-107.2672582
1266262729000,32494097,31.8040862,-107.2630096
1266262729000,32494099,31.8028826,-107.2613788
1266262729000,32494100,31.8024449,-107.2607351
1266262730000,32494101,31.801970800000003,-107.25991970000001
1266262730000,32494102,31.8016061,-107.25919010000001
1266262730000,32494103,31.8011684,-107.2580743
1266262730000,32494104,31.799089400000003,-107.2515941
1266262730000,32494105,31.7933628,-107.2338701
1266262730000,32494107,31.7913931,-107.2277761
1266262730000,32494108,31.7910283,-107.2267032
1266262730000,32494109,31.7908095,-107.22588780000001
1266262730000,32494110,31.7905906,-107.22498660000001
1266262730000,32494111,31.7904082,-107.2240854
1266262730000,32494112,31.7902258,-107.2232271
1266262731000,32494113,31.790152900000002,-107.2225404
1266262731000,32494114,31.790043500000003,-107.2208667
1266262731000,32494115,31.789934000000002,-107.2166181
1266262731000,32494116,31.789751600000002,-107.20752010000001
1266262731000,32494117,31.789532800000003,-107.1990657
1266262731000,32494118,31.789168000000004,-107.18593360000001
1266262731000,32494119,31.789095000000003,-107.18155630000001
1266262731000,32494120,31.788766700000004,-107.1703554
1266262731000,32494121,31.7887303,-107.16868170000001
1266262731000,32494122,31.788766700000004,-107.16790920000001
1266262732000,32494123,31.7888032,-107.1671367
1266262732000,32494124,31.788912600000003,-107.1663642
1266262732000,32494125,31.7890221,-107.1657205
1266262732000,32494126,31.7892045,-107.164991
1266262732000,32494127,31.789496300000003,-107.1640897
1266262732000,32494128,31.789934000000002,-107.1628881
1266262732000,32494129,31.790444700000002,-107.1616436
1266262732000,32494130,31.7911013,-107.159884
1266262732000,32494131,31.791830800000003,-107.15799580000001
1266262733000,32494132,31.7930345,-107.15499170000001
1266262733000,32494133,31.7936911,-107.15263130000001
1266262733000,32494134,31.7950407,-107.1476961
1266262733000,32494136,31.7974116,-107.13864090000001
1266262733000,32494137,31.799381200000003,-107.13125950000001
1266262733000,32494138,31.7999283,-107.12932830000001
1266262733000,32494139,31.800840100000002,-107.12572340000001
1266262733000,32494140,31.801861400000003,-107.12194690000001
1266262733000,32494141,31.802372000000002,-107.12018730000001
1266262733000,32494142,31.8025908,-107.1191574
1266262734000,32494143,31.8027732,-107.1181703
1266262734000,32494144,31.8028826,-107.11705450000001
1266262734000,32494145,31.8028826,-107.1159387
1266262734000,32494146,31.8027002,-107.1143938
1266262734000,32494147,31.802372000000002,-107.1122909
1266262734000,32494148,31.8021531,-107.1108318
1266262734000,32494149,31.802080200000002,-107.10993060000001
1266262734000,32494150,31.802080200000002,-107.1092868
1266262734000,32494151,31.802262600000002,-107.10860020000001
1266262734000,32494152,31.8025908,-107.1078277
1486509776000,32494153,31.803306600000003,-107.10680710000001
1266262735000,32494154,31.804742700000002,-107.1045232
1266262735000,32494155,31.8056544,-107.10336450000001
1266262735000,32494156,31.806456800000003,-107.1026779
1266262735000,32495063,31.807696800000002,-107.1013046
1266262735000,32495064,31.809119100000004,-107.0999742
1266262735000,32495065,31.8117814,-107.09761390000001
1266262735000,32495066,31.813714200000003,-107.09585430000001
1266262735000,32495067,31.8151729,-107.0946098
1266262735000,32495068,31.8157564,-107.094009
1266262735000,32495069,31.816267000000003,-107.09336520000001
1266262736000,32495070,31.8167046,-107.0926357
1266262736000,32495071,31.817032800000003,-107.0918632
1266262736000,32495072,31.817215100000002,-107.0908332
1266262736000,32495073,31.817288,-107.089932
1266262736000,32495074,31.817178600000002,-107.08911660000001
1266262736000,32495075,31.816741,-107.08529720000001
1266262736000,32495076,31.816230500000003,-107.080791
1266262736000,32495077,31.8157564,-107.0773578
1266262736000,32495078,31.815574100000003,-107.0760704
1266262736000,32495079,31.814261300000002,-107.06508400000001
1325896445000,32495080,31.8139609,-107.06266930000001
1325896445000,32495081,31.813762800000003,-107.06132000000001
1325896445000,32495082,31.8134705,-107.0599686
1325896445000,32495083,31.8128509,-107.0575531
1325896330000,32495084,31.8116516,-107.0528421
1325896330000,32495087,31.806156,-107.0313119
1325896330000,32495088,31.803997300000002,-107.0228759
1325896330000,32495089,31.803637400000003,-107.02147040000001
1325896330000,32495090,31.8019551,-107.01488560000001
1325896330000,32495091,31.801609300000003,-107.01351960000001
1325896330000,32495092,31.801319300000003,-107.0123827
1325896330000,32495093,31.8011437,-107.01144140000001
1325896330000,32495094,31.801050500000002,-107.0097724
1325896331000,32495095,31.801049100000004,-107.0089772
1325896331000,32495096,31.8010756,-107.0038215
1325896331000,32495097,31.8010963,-107.0004143
1266262739000,32495099,31.8011684,-106.9930721
1325867298000,32495100,31.8014739,-106.98914470000001
1325867298000,32495101,31.801810200000002,-106.9852991
1325867298000,32495102,31.802102100000003,-106.9820028
1325867298000,32495103,31.802367900000004,-106.9790069
1325867298000,32495104,31.802414300000002,-106.97796380000001
1325867298000,32495105,31.802363200000002,-106.9774441
1266262740000,32495106,31.802262600000002,-106.97697880000001
1325867298000,32495107,31.802058400000004,-106.976386
1325867299000,32495108,31.801759500000003,-106.9758326
1325867299000,32495109,31.801447800000002,-106.9754393
1266262741000,32495110,31.801022500000002,-106.9750906
1266262741000,32495111,31.800329500000004,-106.97457560000001
1266262741000,32495112,31.796828,-106.9720865
1266262741000,32495113,31.796280900000003,-106.9716573
1266262741000,32495115,31.7955149,-106.9710994
1266262741000,32495116,31.7950042,-106.97067030000001
1266262741000,32495117,31.794384200000003,-106.9699836
1266262742000,32495118,31.793982900000003,-106.9692541
1266262742000,32496152,31.793654600000004,-106.9685245
1266262742000,32496153,31.7933993,-106.96766620000001
1266262742000,32496154,31.7933264,-106.9671083
1266262742000,32496155,31.7933264,-106.9663787
1266262742000,32496156,31.7933993,-106.96543460000001
1325870246000,32496157,31.794254900000002,-106.9575655
1325870246000,32496158,31.7954271,-106.94672960000001
1325870246000,32496160,31.797860900000003,-106.9242353
1325870246000,32496161,31.798330200000002,-106.91990600000001
1325870246000,32496163,31.798572500000002,-106.9176602
1325870246000,32496164,31.800358900000003,-106.9011512
1266262744000,32496165,31.800986,-106.89531090000001
1325870246000,32496166,31.8012164,-106.8932103
1325870246000,32496167,31.8022445,-106.8836203
1266262744000,32496168,31.803429700000002,-106.87265160000001
1325870246000,32496169,31.8039975,-106.8673718
1325870246000,32496170,31.804218900000002,-106.8653577
1266262745000,32496171,31.805326200000003,-106.85497050000001
1325870246000,32496172,31.806330900000003,-106.84572530000001
1325870247000,32496173,31.806720100000003,-106.8420885
1325870247000,32496174,31.8069811,-106.83965490000001
1325870247000,32496175,31.808192700000003,-106.82837970000001
1325870247000,32496176,31.809289000000003,-106.81808160000001
1325870247000,32496177,31.809713400000003,-106.81415820000001
1325870247000,32496178,31.8107186,-106.80477520000001
1325870247000,32496179,31.811665400000003,-106.79599560000001
1325870247000,32496180,31.8118887,-106.79387790000001
1325870247000,32496181,31.812082300000004,-106.7920612
1325870247000,32496182,31.812359500000003,-106.7894493
1325870247000,32496183,31.812682000000002,-106.78647040000001
1325870247000,32496185,31.8138636,-106.7753991
1325870247000,32496186,31.814902300000004,-106.7657552
1325870247000,32496187,31.8151614,-106.76332120000001
1325870248000,32496188,31.8154122,-106.76099
1325870248000,32496189,31.8170444,-106.74566080000001
1325870248000,32496190,31.8176816,-106.7396415
1325870248000,32496191,31.8180787,-106.73591880000001
1325870248000,32496192,31.818270300000002,-106.7341167
1325870248000,32496193,31.819391800000002,-106.7235897
1325870248000,32496194,31.8201454,-106.7164891
1325870357000,32496195,31.820805300000004,-106.7103029
1325870357000,32496197,31.821035300000002,-106.70820130000001
1325870357000,32496198,31.821160600000002,-106.7070255
1325870357000,32496211,31.821661100000004,-106.7022515
1325870357000,32496212,31.822297600000002,-106.696365
1325870357000,32496213,31.822737500000002,-106.69226710000001
1325870358000,32496214,31.8231505,-106.688372
1185592005000,32996936,31.836591400000003,-107.53180560000001
1185592005000,32996937,31.8364091,-107.53214890000001
1185592005000,32996938,31.836226800000002,-107.53249220000001
1185592005000,32996939,31.836081000000004,-107.53280120000001
1185592005000,32996940,31.8359935,-107.53309300000001
1185592005000,32996941,31.8359498,-107.53335050000001
1185592005000,32996942,31.8359352,-107.53359080000001
1185592005000,32996943,31.8359352,-107.53377970000001
1185592005000,32996944,31.8359352,-107.5341745
1185592005000,32996945,31.8359498,-107.5365091
1185592005000,32996946,31.8359498,-107.55005320000001
1185592005000,32996947,31.8359352,-107.5642753
1708448742000,32998296,31.7779555,-107.62640110000001
1599806488000,33082431,31.779555600000002,-107.6506447
1584108693000,33082433,31.7799511,-107.64732070000001
1584108693000,33082435,31.780617900000003,-107.6420875
1584108693000,33082436,31.7811458,-107.6379447
1600747663000,33082437,31.7818544,-107.63254380000001
1600748715000,33082438,31.782257,-107.62932540000001
1584108693000,33082439,31.7824592,-107.6276363
1600749094000,33082441,31.783433700000003,-107.619032
1248457174000,33263750,32.2691889,-107.76968500000001
1327107050000,33263751,32.269536200000005,-107.7667675
1275200568000,33263752,32.270292000000005,-107.7605269
1275200568000,33263753,32.270872600000004,-107.7558748
1248456989000,33263754,32.2717,-107.74918000000001
1348066480000,33263755,32.2719272,-107.7473494
1636140299000,33293009,32.2660904,-107.7978949
1248457790000,33293010,32.267120500000004,-107.78945180000001
1248457789000,33293011,32.2673165,-107.7870743
1248457546000,33293012,32.267461600000004,-107.7846796
1248457546000,33293013,32.267468900000004,-107.7831003
1248457545000,33293015,32.2675197,-107.7804224
1248457545000,33293016,32.2675487,-107.77973580000001
1327033412000,33293017,32.267583300000005,-107.7792883
1327033412000,33293018,32.2676645,-107.77883250000001
1348066480000,33293019,32.267889100000005,-107.7780458
1248457391000,33293020,32.2684269,-107.77665440000001
1316541428000,33293021,32.2687359,-107.77566970000001
1316541428000,33293022,32.268866100000004,-107.77495250000001
1316541428000,33293023,32.2689284,-107.7742618
1248457391000,33293024,32.268934900000005,-107.77347870000001
1248457174000,33293025,32.2689712,-107.7723801
1248457174000,33293026,32.269051000000005,-107.77117840000001
1248457174000,33293027,32.2691381,-107.77030300000001
1248480149000,33293047,32.246722000000005,-107.95417060000001
1248480149000,33293049,32.249328000000006,-107.9331164
1248457853000,33293050,32.2516388,-107.91439550000001
1248457853000,33293051,32.2538818,-107.8964741
1248457853000,33293052,32.2551811,-107.88599420000001
1330631461000,33293053,32.256586,-107.87456350000001
1248457853000,33293054,32.257692500000005,-107.86584970000001
1330631461000,33293055,32.2593587,-107.8523315
1248457791000,33293056,32.2607772,-107.84084720000001
1248457791000,33293057,32.2630199,-107.82274550000001
1326896475000,33293059,32.2650511,-107.8062051
1326943771000,33293483,32.2733672,-107.73557930000001
1326943771000,33293485,32.274383900000004,-107.72740590000001
1326943771000,33293486,32.2748863,-107.72327200000001
1326943771000,33293487,32.2753163,-107.71974250000001
1326943771000,33293489,32.275554500000005,-107.71777060000001
1248455905000,33293490,32.2759889,-107.7143156
1326944410000,33293491,32.2761883,-107.7127835
1248455905000,33293492,32.2764315,-107.7110712
1326944409000,33293493,32.2765937,-107.71036670000001
1326944409000,33293494,32.2768152,-107.70948150000001
1326944410000,33293495,32.277231400000005,-107.7081253
1326945314000,33293496,32.278717400000005,-107.7032954
1326944758000,33293497,32.2789482,-107.7025397
1326945314000,33293498,32.2797233,-107.6999765
1326945314000,33293499,32.2801946,-107.6982165
1326945314000,33293500,32.2806456,-107.69638440000001
1326945314000,33293501,32.2810639,-107.69435750000001
1248455615000,33293502,32.2813515,-107.69277210000001
1326945314000,33293503,32.2815658,-107.69136
1326945314000,33293504,32.281800100000005,-107.6894786
1326945314000,33293507,32.2825415,-107.68180650000001
1326945314000,33293510,32.283428400000005,-107.6726002
1326945314000,33293512,32.2843451,-107.6630186
1248455614000,33293514,32.2853207,-107.6530068
1248455614000,33293516,32.2862858,-107.64288730000001
1248455614000,33293518,32.2870767,-107.6348621
1248455614000,33293519,32.2871637,-107.633712
1326892774000,33293520,32.2872271,-107.6327722
1326892774000,33293521,32.2872469,-107.63217130000001
1326892774000,33293522,32.2872584,-107.6314432
1326892774000,33293523,32.287232,-107.6306131
1248455613000,33293524,32.2871565,-107.6299183
1248455613000,33293525,32.2870767,-107.62907720000001
1248455613000,33293527,32.2868517,-107.62672540000001
1248455613000,33293528,32.285727,-107.61676050000001
1248455613000,33293531,32.2847475,-107.6077396
1248455613000,33293533,32.2836445,-107.5976631
1248455267000,33293534,32.282701200000005,-107.58910580000001
1248455267000,33293538,32.281496700000005,-107.57816240000001
1248455267000,33293539,32.280618600000004,-107.5700771
1248455267000,33293540,32.2803792,-107.56769960000001
1248455267000,33293541,32.280059900000005,-107.5656397
1248455267000,33293542,32.279726100000005,-107.5638115
1248455237000,33293543,32.279508400000005,-107.56291030000001
1248455237000,33293544,32.2791963,-107.5618288
1248455237000,33293545,32.2789714,-107.56092760000001
1248455237000,33293547,32.2767653,-107.55375210000001
1248455237000,33293549,32.2738843,-107.5443623
1248455236000,33293551,32.2708509,-107.53433720000001
1248454639000,33293552,32.268049500000004,-107.52508470000001
1248452338000,33293554,32.2656329,-107.5172682
1248452338000,33293557,32.262591900000004,-107.5072432
1248452108000,33293558,32.260719300000005,-107.5011379
1248452108000,33293560,32.2575765,-107.49083830000001
1248452081000,33293562,32.2543537,-107.48034980000001
1248452081000,33293563,32.2513268,-107.47022170000001
1248451755000,33293564,32.2484741,-107.4611151
1248451737000,33293566,32.245672,-107.4515879
1248451737000,33293567,32.243087700000004,-107.44354560000001
1248451737000,33293568,32.2426594,-107.44216370000001
1639888366000,33293569,32.242249300000005,-107.4407663
1248451736000,33293570,32.2420133,-107.4399063
1248451736000,33293571,32.2417229,-107.43874760000001
1248451736000,33293572,32.2415632,-107.43795800000001
1327115865000,33293573,32.241288000000004,-107.4365705
1248451691000,33293574,32.2409606,-107.43436170000001
1248451691000,33293576,32.2404452,-107.4296925
1248451508000,33293579,32.2374542,-107.40184900000001
1327116130000,33293580,32.2364235,-107.39243730000001
1327116130000,33293581,32.236329600000005,-107.3908732
1327116130000,33293582,32.2363213,-107.3900115
1327116130000,33293583,32.2363731,-107.3886782
1248451479000,33293584,32.2364958,-107.3874981
1327116130000,33293585,32.2367428,-107.3860066
1327116131000,33293586,32.2370504,-107.38465910000001
1327116224000,33293587,32.2373508,-107.3836574
1327116224000,33293588,32.2378173,-107.38235730000001
1248451478000,33293589,32.2383399,-107.38111230000001
1326811901000,33293590,32.2400899,-107.37738340000001
1327203453000,33293591,32.2410307,-107.375347
1327203453000,33293592,32.2424155,-107.37238020000001
1327203453000,33293593,32.242816600000005,-107.37143400000001
1327203453000,33293594,32.2431672,-107.37046120000001
1327203453000,33293595,32.243421600000005,-107.36964200000001
1248451424000,33293596,32.243653900000005,-107.36872690000001
1327203729000,33293597,32.2438501,-107.3678529
1327203729000,33293598,32.243995600000005,-107.36704040000001
1186051091000,33293653,31.830524500000003,-107.63665630000001
1352569351000,33293696,31.829448900000003,-107.63878140000001
1186051152000,33293697,31.829277500000003,-107.63875060000001
1186051152000,33293698,31.8291389,-107.63871630000001
1327203729000,33364429,32.2441124,-107.36616040000001
1327203900000,33364430,32.24419,-107.36536120000001
1327203900000,33364431,32.244236900000004,-107.36452170000001
1327203900000,33364432,32.2442483,-107.3636242
1327203900000,33364433,32.2442171,-107.36189490000001
1327204296000,33364434,32.2441663,-107.3593817
1327204296000,33364954,32.244092,-107.35539940000001
1248451405000,33364955,32.2439008,-107.34523510000001
1327204297000,33364956,32.2437065,-107.3358092
1715587666000,33447435,31.830119800000002,-107.63819840000001
1706621910000,33447459,31.8312257,-107.634634
1709011398000,33447473,31.834780600000002,-107.64292
1709011398000,33447475,31.834780400000003,-107.64182100000001
1709011398000,33447478,31.834779700000002,-107.635596
1352582990000,33447507,31.833720900000003,-107.63194150000001
1709011398000,33447642,31.8326767,-107.64415790000001
1352582990000,33448048,31.8337201,-107.63497410000001
1248480150000,33450259,32.2428673,-107.9838938
1248480150000,33450260,32.2431287,-107.98253770000001
1248480150000,33450261,32.2433464,-107.98086400000001
1248480150000,33450262,32.2439054,-107.976684
1248480150000,33450263,32.2444499,-107.9721693
1331610671000,33450273,32.2415803,-107.993419
1348066480000,33450274,32.2421777,-107.98846
1248480260000,33450275,32.242555200000005,-107.9854559
1331610670000,33450276,32.241542700000004,-107.9937161
1248481211000,33450277,32.2404499,-108.0023388
1186352741000,33600668,32.1378173,-107.7996488
1186352741000,33600669,32.137926300000004,-107.792482
1186352741000,33600671,32.1380135,-107.77807960000001
1186352741000,33600672,32.1379627,-107.76947070000001
1186352741000,33600673,32.1379627,-107.76784
1186352741000,33600674,32.1379917,-107.7652393
1186352741000,33600675,32.138093500000004,-107.75666480000001
1186352741000,33600676,32.1381298,-107.7533174
1292547940000,33600677,32.138114300000005,-107.7524159
1248481342000,33602431,32.229044200000004,-108.08641
1248481342000,33602432,32.229378100000005,-108.08350030000001
1248481342000,33602433,32.229639500000005,-108.081715
1248481341000,33602434,32.229893600000004,-108.0801701
1348066480000,33602435,32.2302276,-108.07874530000001
1248481289000,33602436,32.2305834,-108.07701150000001
1331610672000,33602437,32.2311843,-108.0743164
1248481211000,33602438,32.2312296,-108.07411040000001
1331610672000,33602439,32.2316699,-108.0719961
1331610672000,33602440,32.231806500000005,-108.0712278
1331610672000,33602441,32.2319927,-108.0700211
1331610672000,33602442,32.2322782,-108.0677088
1248481211000,33602443,32.2331608,-108.06048050000001
1248481211000,33602444,32.2360794,-108.0372461
1248481211000,33602445,32.2385405,-108.01787420000001
1248481367000,33602454,32.2290006,-108.08679620000001
1248481578000,33602458,32.2279405,-108.09496730000001
1248481546000,33602459,32.2283617,-108.09173150000001
1248481804000,33602583,32.221899400000005,-108.14316120000001
1331611729000,33602584,32.223346400000004,-108.13181420000001
1331611729000,33602585,32.2252509,-108.116556
1248481804000,33602586,32.226924000000004,-108.10296670000001
1248481803000,33602725,32.2171578,-108.17716730000001
1248481803000,33602727,32.2181744,-108.17183720000001
1248481804000,33602728,32.2184213,-108.1704897
1248481804000,33602729,32.218624600000005,-108.1691507
1248481804000,33602730,32.2187916,-108.16781180000001
1248481804000,33602731,32.219256300000005,-108.16419830000001
1248481804000,33602732,32.2205561,-108.15380420000001
1248481803000,33602852,32.213388900000005,-108.19725170000001
1426836417000,33603602,32.2079461,-108.22567910000001
1426836417000,33603603,32.210166300000004,-108.2143412
1368543959000,33605145,32.286789500000005,-108.5641839
1248484479000,33605146,32.282678700000005,-108.55732180000001
1248484479000,33605147,32.2782958,-108.5500262
1248484479000,33605148,32.2752914,-108.54499650000001
1368543959000,33605160,32.2869565,-108.56446550000001
1248484564000,33605186,32.2898404,-108.56927800000001
1368543959000,33605187,32.2891763,-108.5681713
1248484588000,33605188,32.2900508,-108.56964710000001
1248484608000,33605189,32.293402900000004,-108.57522610000001
1248484626000,33605193,32.293606100000005,-108.57558660000001
1248484689000,33605262,32.311858900000004,-108.6073611
1248484689000,33605263,32.310183200000004,-108.6042455
1248484689000,33605264,32.307143700000005,-108.5986407
1248484689000,33605265,32.3053083,-108.5952075
1248484689000,33605266,32.3042347,-108.59325910000001
1248484668000,33605267,32.3034221,-108.5919631
1248484668000,33605268,32.301448900000004,-108.5886758
1248484649000,33605269,32.296312300000004,-108.58011850000001
1316544971000,33605270,32.3120722,-108.6077499
1248484882000,33605329,32.331007400000004,-108.6446202
1186354556000,33605330,32.330648100000005,-108.64290960000001
1186354556000,33605331,32.3299736,-108.6401287
1248484868000,33605332,32.3294482,-108.6380027
1248484868000,33605333,32.3289187,-108.636329
1248484868000,33605334,32.3285488,-108.6353591
1248484868000,33605335,32.328295000000004,-108.6347068
1248484868000,33605336,32.3279976,-108.63418320000001
1248484868000,33605337,32.3276132,-108.6334537
1248484868000,33605338,32.3271055,-108.63255240000001
1248484868000,33605339,32.326561600000005,-108.63160830000001
1248484868000,33605342,32.322499900000004,-108.62509370000001
1248484868000,33605343,32.318583100000005,-108.6185964
1248484901000,33605344,32.3311597,-108.64530690000001
1331702046000,33606008,32.3411422,-108.708275
1331702046000,33606009,32.3411046,-108.7075882
1248485269000,33606010,32.341087800000004,-108.70672730000001
1520203575000,33606011,32.3411096,-108.7046588
1248485236000,33606012,32.341174800000005,-108.699672
1520203575000,33606013,32.3411747,-108.69047950000001
1248485217000,33606014,32.3411676,-108.68931230000001
1248485217000,33606015,32.341095100000004,-108.68816210000001
1248485217000,33606016,32.340964500000005,-108.68726950000001
1248485217000,33606017,32.3408485,-108.68635110000001
1348066480000,33606018,32.340696200000004,-108.6855529
1248485026000,33606019,32.3393691,-108.6798966
1248484930000,33606020,32.338673,-108.67691830000001
1248484931000,33606021,32.335112200000005,-108.6619065
1248484931000,33606022,32.332936600000004,-108.6527999
1331702046000,33606049,32.3411771,-108.708713
1248485338000,33606094,32.3422988,-108.71253800000001
1331702047000,33606095,32.341855800000005,-108.71131220000001
1331702047000,33606096,32.341480100000005,-108.7101825
1331702047000,33606097,32.3412464,-108.7091266
1528348022000,33606098,32.342480200000004,-108.713031
1330985160000,33607162,32.2863593,-108.8692812
1248486029000,33607163,32.2896663,-108.8636086
1248486029000,33607166,32.2945565,-108.8550342
1248486029000,33607167,32.3032843,-108.8398765
1330985161000,33607168,32.307904900000004,-108.8318636
1248485913000,33607169,32.3181334,-108.81405860000001
1248485913000,33607170,32.320846200000005,-108.80936360000001
1248485913000,33607171,32.3251908,-108.801905
1248485913000,33607172,32.3298906,-108.7936652
1248485913000,33607173,32.338796200000004,-108.77824140000001
1248485913000,33607174,32.3437129,-108.76964120000001
1248485913000,33607176,32.3485857,-108.7611354
1248485913000,33607177,32.353277,-108.7529128
1248485913000,33607178,32.3537483,-108.7519858
