epochMillis,id,nodeId,latitude,longitude
1709011398000,4922966,32301062,31.843700700000003,-107.6505695
1293280028000,4922973,142784699,31.829867000000004,-107.62058300000001
1293280028000,4922973,142885649,31.828748,-107.612509
1293280028000,4922973,142861683,31.828588000000003,-107.61221400000001
1293280028000,4922973,142885646,31.828589,-107.61154400000001
1293280028000,4922973,142777549,31.827468000000003,-107.60373000000001
1293280028000,4922973,142825811,31.826844,-107.599376
1293280028000,4922973,142827966,31.826739000000003,-107.598641
1293280028000,4922973,142826697,31.826727,-107.598543
1293280028000,4922973,142885643,31.826442000000004,-107.596147
1293280028000,4922973,142823598,31.826327000000003,-107.59601300000001
1293280028000,4922973,142885639,31.826304,-107.595369
1293280028000,4922973,142826808,31.826129,-107.594189
1293280028000,4922973,142823569,31.825184000000004,-107.587832
1293280028000,4922973,142885636,31.825139000000004,-107.58718800000001
1293280028000,4922973,142885634,31.823538000000003,-107.57579000000001
1293280028000,4922973,142825244,31.823286000000003,-107.57461
1293280028000,4922973,142885630,31.823286000000003,-107.57402
1293280028000,4922973,142848965,31.822905000000002,-107.57145200000001
1293280028000,4922973,142885627,31.822348,-107.56769000000001
1293280028000,4922973,142844236,31.822279,-107.56758300000001
1600750856000,4928020,6591926573,31.783116600000003,-107.6278044
1600750856000,4928020,33082439,31.7824592,-107.6276363
1600750856000,4928020,32387436,31.7815578,-107.6273855
1600750856000,4928020,2007234879,31.780647000000002,-107.6271425
1600750856000,4928020,2968516971,31.7797288,-107.626889
1600750856000,4928020,7930170611,31.7793926,-107.6267974
1600750856000,4928020,2968516959,31.7788481,-107.62664910000001
1600750856000,4928020,7864976945,31.7782601,-107.62648050000001
1600750856000,4928020,32998296,31.7779555,-107.62640110000001
1600750856000,4928020,7049972874,31.7770425,-107.62615910000001
1600750856000,4928020,7864120474,31.776972500000003,-107.6261439
1600750856000,4928020,7864120471,31.776945200000004,-107.6261365
1714937383000,5018719,33293497,32.2789482,-107.7025397
1714937383000,5018719,33293496,32.278717400000005,-107.7032954
1714963620000,5018722,33677238,32.2902761,-106.82668220000001
1714963620000,5018722,33677237,32.289484,-106.83007090000001
1714963620000,5018722,447000778,32.288025000000005,-106.83639260000001
1714963620000,5018722,1601787190,32.2868508,-106.8414606
1714963620000,5018722,1601757182,32.2864992,-106.84302450000001
1709011398000,5019012,2007110744,31.834780900000002,-107.6460636
1709011398000,5019012,2007110738,31.8347808,-107.645257
1709011398000,5019012,2007110742,31.834780400000003,-107.64416890000001
1709011398000,5019012,33447473,31.834780600000002,-107.64292
1709011398000,5019012,2007058852,31.8347805,-107.642277
1709011398000,5019012,33447475,31.834780400000003,-107.64182100000001
1709011398000,5019012,2007037173,31.834780400000003,-107.641214
1709011398000,5019012,11668378071,31.834780300000002,-107.6406699
1709011398000,5019012,2007058867,31.8347802,-107.640022
1709011398000,5019012,2007058861,31.8347802,-107.639424
1709011398000,5019012,2007058850,31.834780100000003,-107.63878100000001
1709011398000,5019012,11668375467,31.834780000000002,-107.6381559
1709011398000,5019012,2007058869,31.8347799,-107.637504
1709011398000,5019012,2007058863,31.8347799,-107.63689000000001
1709011398000,5019012,2007058873,31.834779800000003,-107.63617900000001
1709011398000,5019012,33447478,31.834779700000002,-107.635596
1709011398000,5019012,2007110726,31.834779700000002,-107.635
1709011398000,5019012,2007058875,31.834779500000003,-107.6343676
1709011398000,5019012,2006773376,31.834779500000003,-107.63378700000001
1709011398000,5019012,2007110732,31.834779500000003,-107.633171
1709011398000,5019012,2007058871,31.834779400000002,-107.63258400000001
1709011398000,5019012,2007058865,31.8347793,-107.631957
1709011398000,5019012,2007037165,31.8347793,-107.631337
1709011398000,5019012,2007058877,31.834779200000003,-107.63072500000001
1709011398000,5019012,2007058848,31.834779100000002,-107.63007780000001
1709011398000,5019012,2007058856,31.834779,-107.62894960000001
1709011398000,5019015,2007037172,31.8337171,-107.64607310000001
1709011398000,5019015,2007037171,31.833717300000004,-107.64529780000001
1709011398000,5019015,2007037168,31.8337174,-107.6441633
1709011398000,5019015,2007049834,31.833717900000003,-107.6429222
1709011398000,5019015,2007049852,31.8337295,-107.64198590000001
1709011398000,5019015,2007037164,31.833718400000002,-107.64122160000001
1709011398000,5019015,11668378070,31.833718500000003,-107.6406656
1709011398000,5019015,2007049836,31.833718700000002,-107.6400093
1709011398000,5019015,2007049823,31.8337189,-107.6394063
1709011398000,5019015,2007049848,31.833719100000003,-107.63875490000001
1709011398000,5019015,11668375466,31.833722,-107.6381559
1709011398000,5019015,2007049821,31.8337253,-107.63747090000001
1709011398000,5019015,11668375462,31.833722700000003,-107.6368805
1709011398000,5019015,2007049832,31.8337198,-107.6362033
1709011398000,5019015,2007049825,31.833719900000002,-107.63559620000001
1709011398000,5019015,33448048,31.8337201,-107.63497410000001
1709011398000,5019015,2007049842,31.833720200000002,-107.63437230000001
1709011398000,5019015,2006773372,31.8337204,-107.63378660000001
1709011398000,5019015,2007110734,31.833720600000003,-107.63315200000001
1709011398000,5019015,2007037170,31.8337207,-107.632597
1709011398000,5019015,33447507,31.833720900000003,-107.63194150000001
1709011398000,5019015,2007049850,31.8337211,-107.63134790000001
1709011398000,5019015,2007049846,31.833721200000003,-107.6307342
1709011398000,5019015,2007049844,31.8337214,-107.6300746
1709011398000,5019015,2007049840,31.8337217,-107.62894530000001
1709011398000,5019017,88552734,31.832678200000004,-107.6460713
1709011398000,5019017,2007037177,31.8326776,-107.64528700000001
1709011398000,5019017,33447642,31.8326767,-107.64415790000001
1709011398000,5019017,2007037167,31.8326758,-107.64292300000001
1709011398000,5019017,142891199,31.832674800000003,-107.641683
1709011398000,5019017,2007037166,31.832674500000003,-107.641216
1709011398000,5019017,11668378069,31.832674,-107.6406613
1709011398000,5019017,142887903,31.832673500000002,-107.639988
1709011398000,5019017,142832460,31.8326731,-107.639418
1709011398000,5019017,142887811,31.832672600000002,-107.63875800000001
1709011398000,5019017,11668375465,31.832672100000003,-107.6381559
1709011398000,5019017,142891208,31.8326716,-107.63749
1709011398000,5019017,11668375461,31.832671100000002,-107.63687080000001
1709011398000,5019017,142890726,31.832670600000004,-107.636234
1709011398000,5019017,142884934,31.832669600000003,-107.63497500000001
1709011398000,5019017,2006773360,31.832668700000003,-107.63378300000001
1709011398000,5019017,142866612,31.832667800000003,-107.63255500000001
1709011398000,5019017,142875112,31.832666900000003,-107.631349
1709011398000,5019017,142863385,31.8326664,-107.63073600000001
1709011398000,5019017,142879580,31.832665900000002,-107.6300715
1709011398000,5019017,142833732,31.832665000000002,-107.62894100000001
1714937383000,5019274,11464375281,32.2761202,-107.713306
1714937383000,5019274,33293490,32.2759889,-107.7143156
1714937383000,5019274,33293489,32.275554500000005,-107.71777060000001
1714937383000,5019274,33293487,32.2753163,-107.71974250000001
1714937383000,5019274,33293486,32.2748863,-107.72327200000001
1714937383000,5019274,33293485,32.274383900000004,-107.72740590000001
1714937383000,5019274,1597130256,32.274140200000005,-107.7293868
1714937383000,5019274,33293483,32.2733672,-107.73557930000001
1714937186000,5019275,33450273,32.2415803,-107.993419
1714937186000,5019275,33450276,32.241542700000004,-107.9937161
1714936755000,5030395,33450276,32.241542700000004,-107.9937161
1714936755000,5030395,447588779,32.2410306,-107.99802150000001
1714936755000,5030395,33450277,32.2404499,-108.0023388
1714936755000,5030395,33602445,32.2385405,-108.01787420000001
1714936755000,5030395,33602444,32.2360794,-108.0372461
1714936755000,5030395,33602443,32.2331608,-108.06048050000001
1714936755000,5030395,33602442,32.2322782,-108.0677088
1714936755000,5030395,33602441,32.2319927,-108.0700211
1714936755000,5030395,1672911122,32.2318994,-108.0706109
1714936755000,5030395,33602440,32.231806500000005,-108.0712278
1714936755000,5030395,33602439,32.2316699,-108.0719961
1714936755000,5030395,1672911125,32.2314815,-108.0729668
1714936755000,5030395,33602438,32.2312296,-108.07411040000001
1714936755000,5030395,33602437,32.2311843,-108.0743164
1714936755000,5030395,1672911115,32.230704200000005,-108.07648920000001
1714936755000,5030395,33602436,32.2305834,-108.07701150000001
1714936755000,5030395,33602435,32.2302276,-108.07874530000001
1714936755000,5030395,33602434,32.229893600000004,-108.0801701
1714936755000,5030395,33602433,32.229639500000005,-108.081715
1714936755000,5030395,33602432,32.229378100000005,-108.08350030000001
1714936755000,5030395,33602431,32.229044200000004,-108.08641
1714936755000,5030396,33602431,32.229044200000004,-108.08641
1714936755000,5030396,33602454,32.2290006,-108.08679620000001
1731629112000,5030486,33605145,32.286789500000005,-108.5641839
1731629112000,5030486,33605146,32.282678700000005,-108.55732180000001
1731629112000,5030486,33605147,32.2782958,-108.5500262
1731629112000,5030486,33605148,32.2752914,-108.54499650000001
1731629112000,5030486,447592937,32.2715744,-108.5388113
1731629112000,5030486,142152461,32.2686511,-108.53395870000001
1731629112000,5030486,142152465,32.268252000000004,-108.5332978
1731629112000,5030486,142152467,32.26807,-108.53302900000001
1731629112000,5030486,142152470,32.267769,-108.53248400000001
1731629112000,5030486,142152473,32.267581,-108.532178
1731629112000,5030486,142152476,32.267276,-108.531677
1731629112000,5030486,142076667,32.264291,-108.526705
1731629112000,5030486,142152479,32.263322,-108.52509
1731629112000,5030486,142152482,32.262835,-108.524276
1731629112000,5030486,142152485,32.260843,-108.520947
1731629112000,5030486,142062274,32.260334,-108.520104
1731629112000,5030486,142152488,32.259718,-108.519084
1731629112000,5030486,142152491,32.256884,-108.514356
1731629112000,5030486,142062253,32.256134,-108.51310400000001
1731629112000,5030486,142152494,32.253467,-108.508672
1731629112000,5030486,142152497,32.253408,-108.50857500000001
1731629112000,5030486,142152502,32.251758,-108.50582200000001
1731629112000,5030486,142152505,32.25094,-108.504457
1731629112000,5030486,142152508,32.24841,-108.50027600000001
1731629112000,5030486,142152511,32.245963,-108.49618500000001
1731629112000,5030486,142076105,32.244546,-108.49383200000001
1731629112000,5030486,142152514,32.241028,-108.48799000000001
1731629112000,5030486,142152517,32.238521,-108.483784
1731629112000,5030486,142152523,32.235157,-108.478194
1731629112000,5030486,142152526,32.233505,-108.47544900000001
1731629112000,5030486,142152529,32.231029,-108.471315
1731629112000,5030486,142152533,32.228552,-108.46719300000001
1731629112000,5030486,142152536,32.226354,-108.46352200000001
1731629112000,5030486,142152539,32.223623,-108.458982
1731629112000,5030486,142152542,32.221168,-108.454874
1731629112000,5030486,142152544,32.218697,-108.45077300000001
1731629112000,5030486,142152549,32.216692,-108.44742900000001
1731629112000,5030486,142152552,32.216242,-108.446679
1731629112000,5030486,142007246,32.216223,-108.44665
1731629112000,5030486,142152555,32.213797,-108.442616
1731629112000,5030486,142152558,32.208973,-108.434576
1731629112000,5030486,3408359798,32.2050737,-108.42809290000001
1731629112000,5030486,142152561,32.202903,-108.424484
1731629112000,5030486,142152564,32.202703,-108.424107
1731629112000,5030486,447592690,32.2006231,-108.42069670000001
1731629112000,5030486,142152567,32.19979,-108.41931500000001
1731629112000,5030486,142152570,32.197136,-108.41481300000001
1731629112000,5030486,142152573,32.194288,-108.410212
1731629112000,5030486,142152576,32.185934,-108.396899
1731629112000,5030486,142152579,32.185626,-108.396405
1731629112000,5030486,142152583,32.183203,-108.392503
1731629112000,5030486,142152586,32.181235,-108.38929700000001
1731629112000,5030486,142152589,32.18066,-108.388074
1731629112000,5030486,142152594,32.180155,-108.38683900000001
1731629112000,5030486,142152597,32.179811,-108.38582600000001
1731629112000,5030486,142152600,32.179578,-108.384996
1731629112000,5030486,142152603,32.179493,-108.38468800000001
1731629112000,5030486,142152606,32.179235,-108.383532
1731629112000,5030486,142152609,32.178998,-108.382101
1731629112000,5030486,142152612,32.178866,-108.380751
1731629112000,5030486,142152618,32.178832,-108.37909400000001
1731629112000,5030486,142152621,32.178945,-108.37709500000001
1731629112000,5030486,142152624,32.179159,-108.375634
1731629112000,5030486,142152627,32.179403,-108.37447300000001
1731629112000,5030486,142152630,32.179661,-108.37308100000001
1731629112000,5030486,142152637,32.180498,-108.368531
1731629112000,5030486,142152642,32.182388,-108.358804
1731629112000,5030486,142152645,32.182765,-108.35682800000001
1731629112000,5030486,142152648,32.184277,-108.34891300000001
1731629112000,5030486,142152652,32.185043,-108.34496200000001
1731629112000,5030486,142152655,32.18542,-108.342966
1731629112000,5030486,142152668,32.186193,-108.33889
1731629112000,5030486,142152674,32.186773,-108.335779
1731629112000,5030486,142152677,32.188025,-108.329063
1731629112000,5030486,142152680,32.189217,-108.32280100000001
1731629112000,5030486,142152683,32.18994,-108.31900800000001
1731629112000,5030486,142152685,32.190461,-108.31637500000001
1731629112000,5030486,142152689,32.190478,-108.316297
1731629112000,5030486,141989556,32.191784500000004,-108.30952850000001
1731629112000,5030486,142042700,32.1918662,-108.3091208
1731629112000,5030486,142152694,32.1922997,-108.3068731
1731629112000,5030486,142042714,32.1930488,-108.30293300000001
1731629112000,5030486,142152702,32.193272,-108.30162100000001
1731629112000,5030486,142152705,32.193959,-108.29811500000001
1731629112000,5030486,142152707,32.194632,-108.294392
1731629112000,5030486,142152709,32.1948,-108.293462
1731629112000,5030486,142152711,32.195154,-108.29167600000001
1731629112000,5030486,142152713,32.196013,-108.287143
1731629112000,5030486,142152716,32.19635,-108.285295
1731629112000,5030486,142152719,32.196846,-108.282713
1731629112000,5030486,142152721,32.197324,-108.28016000000001
1731629112000,5030486,142152724,32.198155,-108.27594
1731629112000,5030486,142152726,32.19942,-108.269512
1731629112000,5030486,142152729,32.200505,-108.26362200000001
1731629112000,5030486,142152732,32.201596,-108.25791500000001
1731629112000,5030486,142034931,32.2025947,-108.25268750000001
1731629112000,5030486,142034947,32.2040712,-108.2449232
1731629112000,5030486,142152741,32.204864,-108.24068600000001
1731629112000,5030486,142152744,32.20521,-108.238808
1731629112000,5030486,142152747,32.205997,-108.23452300000001
1731629112000,5030486,447590334,32.2069765,-108.2293867
1731629112000,5030486,142878924,32.2073686,-108.2272581
1731629112000,5030486,142878928,32.2091987,-108.21765370000001
1731629112000,5030486,142780123,32.211007,-108.2080406
1731629112000,5030486,142780122,32.2123214,-108.2011398
1731629112000,5030486,142780177,32.2127208,-108.1990713
1731629112000,5030486,142878942,32.2143983,-108.1902565
1731629112000,5030486,142878946,32.2160685,-108.1814245
1731629112000,5030486,447590227,32.2179565,-108.1713308
1731629112000,5030486,142878949,32.218123500000004,-108.1702236
1731629112000,5030486,142878952,32.2185737,-108.1666788
1731629112000,5030486,142878956,32.2197065,-108.1576323
1731629112000,5030486,9787200675,32.2201797,-108.1538105
1731629112000,5030486,142878958,32.220999,-108.14731540000001
1731629112000,5030486,1672913465,32.222053,-108.1391188
1731629112000,5030486,142878966,32.2222407,-108.13752210000001
1731629112000,5030486,1672913466,32.222990800000005,-108.1317008
1731629112000,5030486,142878969,32.2232967,-108.1292865
1731629112000,5030486,1672913486,32.2235193,-108.1274868
1731629112000,5030486,1672913525,32.223942900000004,-108.1241045
1731629112000,5030486,9787200673,32.2244943,-108.11959580000001
1731629112000,5030486,142878973,32.2245788,-108.11890550000001
1731629112000,5030486,1672913535,32.2248948,-108.1165596
1731629112000,5030486,142878975,32.225864,-108.1086058
1731629112000,5030486,142878977,32.227040200000005,-108.09935320000001
1731629112000,5030486,142818694,32.227926000000004,-108.09197180000001
1731629112000,5030486,1438513744,32.2285893,-108.08672460000001
1714936418000,5030487,33605160,32.2869565,-108.56446550000001
1714936418000,5030487,33605145,32.286789500000005,-108.5641839
1714936418000,5030490,33605186,32.2898404,-108.56927800000001
1714936418000,5030490,33605187,32.2891763,-108.5681713
1714936418000,5030490,33605160,32.2869565,-108.56446550000001
1714936418000,5030491,33605188,32.2900508,-108.56964710000001
1714936418000,5030491,33605186,32.2898404,-108.56927800000001
1714936418000,5030492,33605189,32.293402900000004,-108.57522610000001
1714936418000,5030492,33605188,32.2900508,-108.56964710000001
1714936418000,5030493,33605193,32.293606100000005,-108.57558660000001
1714936418000,5030493,33605189,32.293402900000004,-108.57522610000001
1714936418000,5030502,33605262,32.311858900000004,-108.6073611
1714936418000,5030502,33605263,32.310183200000004,-108.6042455
1714936418000,5030502,447593706,32.3100159,-108.60393690000001
1714936418000,5030502,33605264,32.307143700000005,-108.5986407
1714936418000,5030502,3407949144,32.306431100000005,-108.5973077
1714936418000,5030503,33605270,32.3120722,-108.6077499
1714936418000,5030503,33605262,32.311858900000004,-108.6073611
1714936418000,5030509,33605329,32.331007400000004,-108.6446202
1714936418000,5030509,33605330,32.330648100000005,-108.64290960000001
1714936418000,5030509,33605331,32.3299736,-108.6401287
1714936418000,5030509,33605332,32.3294482,-108.6380027
1714936418000,5030509,33605333,32.3289187,-108.636329
1714936418000,5030509,33605334,32.3285488,-108.6353591
1714936418000,5030509,33605335,32.328295000000004,-108.6347068
1714936418000,5030509,33605336,32.3279976,-108.63418320000001
1714936418000,5030509,33605337,32.3276132,-108.6334537
1714936418000,5030509,33605338,32.3271055,-108.63255240000001
1714936418000,5030509,33605339,32.326561600000005,-108.63160830000001
1714936418000,5030509,33605342,32.322499900000004,-108.62509370000001
1714936418000,5030509,33605343,32.318583100000005,-108.6185964
1714936418000,5030509,447593708,32.3137595,-108.6107257
1714936418000,5030509,33605270,32.3120722,-108.6077499
1714936418000,5030510,33605344,32.3311597,-108.64530690000001
1714936418000,5030510,33605329,32.331007400000004,-108.6446202
1714936418000,5030564,33606008,32.3411422,-108.708275
1714936418000,5030564,1674186872,32.3411211,-108.7079482
1714936418000,5030564,33606009,32.3411046,-108.7075882
1714936418000,5030564,1674186980,32.3410926,-108.70709040000001
1714936418000,5030564,33606010,32.341087800000004,-108.70672730000001
1714936418000,5030564,33606011,32.3411096,-108.7046588
1714936418000,5030564,33606012,32.341174800000005,-108.699672
1714936418000,5030564,33606013,32.3411747,-108.69047950000001
1714936418000,5030564,33606014,32.3411676,-108.68931230000001
1714936418000,5030564,33606015,32.341095100000004,-108.68816210000001
1714936418000,5030564,33606016,32.340964500000005,-108.68726950000001
1714936418000,5030564,33606017,32.3408485,-108.68635110000001
1714936418000,5030564,33606018,32.340696200000004,-108.6855529
1714936418000,5030564,33606019,32.3393691,-108.6798966
1714936418000,5030566,33606049,32.3411771,-108.708713
1714936418000,5030566,33606008,32.3411422,-108.708275
1714936418000,5030570,33606094,32.3422988,-108.71253800000001
1714936418000,5030570,33606095,32.341855800000005,-108.71131220000001
1714936418000,5030570,1674187071,32.3416182,-108.71059620000001
1714936418000,5030570,33606096,32.341480100000005,-108.7101825
1714936418000,5030570,1674186863,32.3413417,-108.7096327
1714936418000,5030570,33606097,32.3412464,-108.7091266
1714936418000,5030570,33606049,32.3411771,-108.708713
1714936418000,5030571,33606098,32.342480200000004,-108.713031
1714936418000,5030571,33606094,32.3422988,-108.71253800000001
1714935672000,5030613,33607162,32.2863593,-108.8692812
1714935672000,5030613,1661411309,32.286894100000005,-108.86834920000001
1714935672000,5030613,33607163,32.2896663,-108.8636086
1714935672000,5030613,33607166,32.2945565,-108.8550342
1714935672000,5030613,33607167,32.3032843,-108.8398765
1714935672000,5030613,33607168,32.307904900000004,-108.8318636
1714935672000,5030613,1661411357,32.309150800000005,-108.82970730000001
1714935672000,5030613,447596324,32.315736900000005,-108.8183279
1714935672000,5030613,33607169,32.3181334,-108.81405860000001
1714935672000,5030613,447596328,32.31942,-108.8118319
1714935672000,5030613,33607170,32.320846200000005,-108.80936360000001
1714935672000,5030613,33607171,32.3251908,-108.801905
1714935672000,5030613,33607172,32.3298906,-108.7936652
1714935672000,5030613,33607173,32.338796200000004,-108.77824140000001
1714935672000,5030613,33607174,32.3437129,-108.76964120000001
1714935672000,5030613,5806892892,32.3443849,-108.7684681
1714935672000,5030613,33607176,32.3485857,-108.7611354
1714935672000,5030613,33607177,32.353277,-108.7529128
1714935672000,5030613,33607178,32.3537483,-108.7519858
1714935672000,5030614,33607200,32.2861689,-108.8696168
1714935672000,5030614,33607162,32.2863593,-108.8692812
1714935672000,5030623,33972023,32.227259000000004,-109.048393
1714935672000,5030623,1661452489,32.2263838,-109.04535360000001
1714935672000,5030623,1661452385,32.2255193,-109.0423978
1714935672000,5030623,33972022,32.2247562,-109.0397494
1714935672000,5030623,33972021,32.2236689,-109.0361091
1714935672000,5030623,33972020,32.2232799,-109.0347272
1714935672000,5030623,1661452439,32.223073400000004,-109.0340312
1714935672000,5030623,1661452405,32.222927500000004,-109.03340920000001
1714935672000,5030623,1661452481,32.2228227,-109.03288300000001
1714935672000,5030623,33972019,32.222696500000005,-109.0322907
1714935672000,5030623,1661452479,32.2226003,-109.0316234
1714935672000,5030623,33972018,32.2225221,-109.0310427
1714935672000,5030623,33972017,32.222445400000005,-109.0302893
1714935672000,5030623,33972016,32.2224111,-109.02958220000001
1714935672000,5030623,33972015,32.222379600000004,-109.02869630000001
1714935672000,5030623,1661452403,32.2224179,-109.02766100000001
1714935672000,5030623,33972014,32.2224438,-109.02690700000001
1714935672000,5030623,33972013,32.222492100000004,-109.0263805
1714935672000,5030623,1661452447,32.2227819,-109.02359980000001
1714935672000,5030623,33972012,32.222997400000004,-109.021608
1714935672000,5030623,33972011,32.223190800000005,-109.01980610000001
1714935672000,5030623,1661452477,32.2234503,-109.01742490000001
1714935672000,5030623,1661452394,32.2236339,-109.01576510000001
1714935672000,5030623,1661452467,32.2238799,-109.01347150000001
1714935672000,5030623,33972010,32.2240909,-109.0115519
1714935672000,5030623,33972009,32.2241792,-109.0107751
1714935672000,5030623,33972008,32.2242917,-109.00986400000001
1714935672000,5030623,33972007,32.224443300000004,-109.00879400000001
1714935672000,5030623,1661452444,32.2247292,-109.007159
1714935672000,5030623,33972006,32.2250798,-109.0050851
1714935672000,5030623,1661452492,32.225334600000004,-109.0037123
1714935672000,5030623,33972005,32.225621600000004,-109.0021159
1714935672000,5030623,33972004,32.2258165,-109.0010524
1714935672000,5030623,1661452451,32.2260715,-108.9998041
1714935672000,5030623,33972003,32.2264021,-108.99836160000001
1714935672000,5030623,33972002,32.226774500000005,-108.9967625
1714935672000,5030623,33972001,32.2271723,-108.99525190000001
1714935672000,5030623,33972000,32.2273538,-108.99409320000001
1714935672000,5030623,33971773,32.2274264,-108.9934065
1714935672000,5030623,33971772,32.227499,-108.9926341
1714935672000,5030623,33971771,32.2275353,-108.9917757
1714935672000,5030623,33971770,32.227506600000005,-108.9905866
1714935672000,5030623,33971769,32.2274412,-108.98959950000001
1714935672000,5030623,33971768,32.2274264,-108.9879992
1714935672000,5030623,447596932,32.2273215,-108.98574590000001
1714935672000,5030623,33971767,32.2270419,-108.9797376
1714935672000,5030623,33971766,32.226896700000005,-108.9754975
1714935672000,5030623,33971765,32.2269039,-108.9745276
1714935672000,5030623,33971764,32.227012800000004,-108.97366930000001
1714935672000,5030623,33971763,32.227143500000004,-108.97300840000001
1714935672000,5030623,33971762,32.2273033,-108.972339
